u,t,m
374,2025-03-26 16:07,"Hey , it looks like they have vals from 2021-2024 under < YC Holdings>, and reports from 2017-2019 under < (churned on Carta). It looks like they began issuing PIUs under Yukon YC Holdings in December 2020. Do we know what periods they are looking to expense these PIUs under? I am assuming we only need to add the OPM to the 2021-2024 reports, but I can confirm with the client as well."
233,2025-03-26 16:08,Hey yes they were only looking for 2021-2024
93,2025-03-26 16:11,"Igor, that was for a massive client not a single LLC. That is not a precedent we would follow here."
374,2025-03-26 16:14,"Perfect, just added some time to my calendar this afternoon to add the OPMs and fair values of the PIUs, shouldnt take too long"
233,2025-03-26 16:18,Thank you !
235,2025-03-26 16:29,"Thank you, . , we will need your help managing through the customer objection to provide the OA, based on this thread. Could you please reach out to them and try to unblock the situation so we can move forward, please?"
306,2025-03-26 16:38,"What is the consensus? Hard line that we need the whole OA in order to proceed? If so, can you give me some verbiage to pass along to the client?"
270,2025-03-26 16:52,Hi team - DailyPay Holdings reached out and mentioned that the new 409A may have been uploaded in incorrect instance. Here are the two instances: Old: < New: < Can we have the 409A moved to the new account? Let me know if I can clarify anything here!
339,2025-03-26 17:00,They submitted the request through the old account so everything is set up there. They can just accept it through there and manually add it to the new accounts ledger and mark it as a Carta 409A
339,2025-03-26 17:00,Or we can do it for them
339,2025-03-26 17:02,I've seen this done with another client that changed from one account to another
270,2025-03-26 17:05,"they're a pretty sensitive client, so if we can do this for them that would be appreciated"
339,2025-03-26 17:07,True that. If they're ready to finalize I can mark it as final and upload it to the new hold cos ledger
270,2025-03-26 17:08,yup they should be good!
93,2025-03-26 18:27,"Folks, is this company still a customer?"
93,2025-03-26 18:28,"Because if they are not, we would say that we cannot do this legally/contractually because they are a former customer (even if it is possible for the Valuations team to do this !)"
93,2025-03-26 18:29,Hard to understand which entity they want advice for here really
374,2025-03-26 18:29,They reactivated their subscription on 2/4/2025 <
233,2025-03-26 18:30,"Just the currently contracted entity, not the churned entity"
93,2025-03-26 18:31,Ok if they reactivated - looking at the note they churned.
301,2025-03-26 19:41,Hey team! Good afternoon! Is it possible to audit 409A that was entered by the company? I need to understand if the dates are the same since they were created. < is for this company>.
230,2025-03-26 20:54,Hey < document> explains how to audit the FMV ledger. Can you follow these steps and let us know if you run into any issues?
301,2025-03-26 21:37,I do not have access to this Django page
230,2025-03-26 22:03,Cool cool- that was the primary issue I wondered about. Went ahead and ran a quick check for you- both FMVs were added on 1/30/2025 by Michelle Robson. No changes appear to have been made since they were added to the platform.
260,2025-03-27 09:49,Hi team! < would like to expedite their 409A request as their previous one did not cover the issue dates of their equity awards. They are under significant time pressure so would appreciate any help in this regard. Thank you!
337,2025-03-27 15:37,Sorry everyone I am just seeing this. let me know if we need to connect on this. When they refer to Monte Carlo I think they are referring to the actual expense to book based on vesting thresholds.
337,2025-03-27 15:38,This would not necessarily be the valuation but the FiRe requirement for GAAP expensing.
225,2025-03-27 15:39,Do they still need the fair value with the OPM? or are the two exercises separate?
337,2025-03-27 15:40,the PIU's should be valued within the OPM and then if their is performance based vesting for the GAAP expensing that would be two different exercises.
337,2025-03-27 15:40,I would need some more information. I think starting with the OPM's is the right move
374,2025-03-27 16:18,"I haven't updated the report PDF's, but I created waterfall and OPM allocations for each report in this excel file. One issue I noticed is that we had historically issued their 409A with just an overall company value threshold, and no per-unit threshold. They then took these company values and divided by their units outstanding to get per unit values that are slightly under where the Waterfall says they should be priced. I calculated the fair values of the units based on the thresholds they actually issued. If convenient, we can connect over Zoom to discuss as well!"
