u,t,m
270,2025-02-11 23:36,From what I know currently no. Unfortunately don't have all those details. I am working with the Cap Table owner at Oura Ring and if this is slightly helpful they did get acquired by them in 2023: < Again may not be helpful figured I would add context!
270,2025-02-11 23:37,If there is any language or probing questions when I speak to the main POC happy to outline and prepare CC
93,2025-02-11 23:46,"Wade, when was the contract signed for the new entity? Who signed the contract for the new entity? Is that person still with the company?"
169,2025-02-12 01:08,We should have a procedure in place on how to verify a user from an acquired company. or Do you remember where that was?
280,2025-02-12 13:15,"Perfect, thanks Sam!"
1098,2025-02-12 13:24,"Hi Sam, I mean issuing all their securities through carta"
1155,2025-02-12 15:47,Do you mean recording them in Carta as issued? We don’t offer notes directly issued through Carta the way we have SAFEs.
1098,2025-02-12 16:02,"True!! Thanks, Sam!"
837,2025-02-12 16:10,"Hi team, I wanted to see if we got any updates for Overlay's case specifically?"
1878,2025-02-12 16:26,"Hey , the 2FA for the <mailto:reporting@overlaycapital.com|reporting@overlaycapital.com> Carta account was temporarily disabled because we received the correct response to the regular 2FA reset policy and the customer was able to get logged in and re-enable the 2FA. They are all set for this specific case."
1006,2025-02-12 16:32,"I inquired with him about that, but he has yet to respond. I will keep you posted when he does"
93,2025-02-12 17:21,"Wade, can you tell us about the contract and who signed the contracts? That information should be with Carta"
93,2025-02-12 17:21,Please include copies of the contracts for both the old and the new entity here in the thread.
285,2025-02-12 17:24,"Not sure if this would follow the same flow as historical access, but in the past we've gotten evidence of the existing officers of acquired company (e.g., board resolutions) and proof of acquisition (e.g., filed merger certificate) like for < old request. We can follow that flow (or another, let us know) if needed but the lower lift we can make this on the client the better for the long term relationship as our communication will be that the reports they're requesting from us don't exist and can't be run"
626,2025-02-12 17:29,"The client got back to me saying ""We are not currently crowdfunding, so all the info that Brassica is going to help transfer is historical data. With that in mind, we're basically paying a one off fee to Brassica to move this historical data, and then we (and you) won't need them anymore, correct?"". I believe this doesn't affect the options mentioned above, correct? Or is this something for them to discuss with Brassica?"
1098,2025-02-12 17:29,when you have a moment could you pls assist us with the customer's reply?
1534,2025-02-12 17:30,"- I believe we requested board resolutions, any organizational documents, operating agreements showing the new appointments, and proof of acquisition (e.g., filed merger certificate)"
93,2025-02-12 17:32,"Isabella, hear you point - say they do pass our process, and there is still nothing for them to get (in the category they are interested in)? In that case, I could get on board with us telling them that. And adding that if they want to get any data, they will need to follow our process for obtaining records of another entity (which is more formal as Roe noted)."
285,2025-02-12 17:37,"Yes that's exactly the issue right now Natasa, they came in requesting very specific reports that we don't have. I asked Mike G to validate what we can share given this is an offboarded company and the person reaching out is from the acquiring entity. If we can simply tell them that the 718 reports were never run on the account and are not able to be run without gathering these documents that would be very helpful. If they try to make other requests from there we can follow the formal process"
169,2025-02-12 17:39,I agree with all of Natasa's comments above. OK with making an exception on sharing the fact that we have no reports without the standard verification.
270,2025-02-12 17:39,Thank you guys!
93,2025-02-12 19:42,"Daisy, is this drop down available in product? If not, please forward the feedback to the team that manages this (and no objections from Carta Legal on the request, to be clear)."
314,2025-02-12 19:49,I think you are the appropriate person to tag! cc:
1534,2025-02-12 20:07,tagging you in as well. They should be offboarded as soon as possible. We can work with as well to get this done and provide historical access.
285,2025-02-12 20:08,Would you say this bears similar compliance risks/requirements as public companies in terms of needing to formally terminate our TA duties? Looking for framing for my team to help contextualize sensitivity
314,2025-02-12 20:09,"And also moving forward, what would be an appropriate timeline to give a company for future instances?"
285,2025-02-12 20:15,For this group's context we do tend to be late in hearing about these transactions unless a company needs assistance executing certain steps or has a business review with their CSM
1534,2025-02-12 20:20,"yes and can we incorporate this into the document you are working on and add M A, bankruptcy as well. when we are notified?"
