u,t,m
902,2025-06-13 20:23,"Hi team, Noom was reviewing our SOC2 report as part of the renewal process and their security team wanted an update on this failure: _""Control Exceptions: For ten (10) out of twenty-five (25) samples from a population of six hundred eight (608) new employees and contractors during the period, SAT was not completed timely.""_"
620,2025-06-13 21:32,Thank you for your inquiry. this in your scope? cc:
1368,2025-06-13 22:19,"Hey folks -- can someone add to Fund Admin workspace on slack? She's working on projects in that area, and having context on the those threads would be helpful."
1368,2025-06-13 22:19,Or direct us to the right place to ask. Thanks!
1349,2025-06-16 14:17,"Hey team! We have a job that syncs data from Okta, but it stopped working because the Okta token we use is now returning < is invalid>. Have there been any changes related to that? We rely on the `OKTA_SYNC_TOKEN` environment variable in carta-web."
620,2025-06-16 14:35,"Hello , Thanks for your inquiry. Not to my knowledge and I'm unable to see the Datadog details."
934,2025-06-16 19:34,Hello IT helpdesk team! Can we please give github READ-ONLY access like we did for others < GH user ID is dshah-90. cc at my friend who always helps me with this she already has the GH okta tile on her board cc for awareness
978,2025-06-16 19:46,could you click on the GitHub tile from okta dashboard? im not seeing your account yet in our GH org. i can then apply the permissions requested
1383,2025-06-16 19:51,I dont have a tile on Okta yet.
1383,2025-06-16 19:51,What do I need to do to get the tile?
134,2025-06-16 19:52,have you refreshed your < webpage?
934,2025-06-16 19:53,Steven should have added that for you— can you go to okta and search at the top - does GH pop up?
1383,2025-06-16 19:53,It worked. I was able to click the tile and login. Thanks very much
934,2025-06-16 19:54,awesome — now can add the right perms and you should be good to go
978,2025-06-16 20:14,all set! please re-login to GH and you'll have read-only access to the resources (to the repos outside of ones you're already assigned)
934,2025-06-16 20:26,"youre the best, thank you Kevin!!"
134,2025-06-16 20:37,is the best
902,2025-06-16 22:16,"Hello, just following up on this ^"
1308,2025-06-17 12:55,We've implemented the following automation: If an employee does not complete security awareness training (SAT) before the deadline then they are locked out of all applications (except the training application so they can complete the training). The applications locks are removed once SAT is completed.
127,2025-06-17 16:35,I submitted my request but its still waiting approval from you or Aldy. - Can you let me know if there is anything else I need to do?
666,2025-06-17 22:20,Hi Team! I have requested access to C World yesterday. Let me know if there is any action necessary from my end. Appreciate the help!
620,2025-06-17 22:38,Thanks for your inquiry. can you take a look when you have a chance. Thanks!
666,2025-06-17 22:52,Thank you both!!
95,2025-06-17 23:39,"Hi team, I'm looking to get Asana enabled on mobile. It's the main project management tool for my teams and I use it often on the go. How can I get it enabled?"
134,2025-06-17 23:54,"I know Guru is retired, but here is a PDF of the Mobile apps allowed:"
134,2025-06-17 23:55,"lmk if you have questions, and it's pretty early for you, right?"
95,2025-06-18 00:08,Thanks ! Yes I saw that and unfortunately Asana isn't on the list. It's a pretty important part of my workflow on the day to day (I use it on the commute to and fro office etc). Can I get it enabled?
134,2025-06-18 00:09,raise it up in Infosec channel
95,2025-06-18 00:09,And it's 8am now!
134,2025-06-18 00:13,"i see that, and I see You"
134,2025-06-18 00:14,"man, u working on the commute (sounds like me)"
978,2025-06-18 02:58,you're all set
620,2025-06-18 14:46,"Hello , We have an upcoming renewal in August. We can re-visit it during the renewal period."
833,2025-06-18 15:21,Hi and - could you take a look at request for FA express and C world?
134,2025-06-18 15:35,I think Jackson is just missing FA express
5,2025-06-18 15:40,Thanks - thats correct I have been unable to procure FA Express for the last 6 months. I had given up but trying to take another stab at it.
666,2025-06-18 15:54,Thank you Kevin and Otheniel!
978,2025-06-18 18:23,hey so you already seem to have the permission set for FA express. what happens when you try accessing it? might be able to help
308,2025-06-18 22:05,"Hi Team, experiencing an issue when trying to get to the Securities page on core accounts. How do I get this restored?"
1176,2025-06-18 22:23,Hey we don't manage access for the FA Express.
428,2025-06-18 23:00,"not sure if you got a resolution here, but Securities Ledgers are now under “Manage Equity”"
308,2025-06-18 23:27,", when I impersonate users it still shows as it's own tab. I also don't see ""cap Table"" and can't get to cap table access."
134,2025-06-19 00:05,might seem to line up better
1470,2025-06-20 01:27,noticed you had a new contract approved on 6/5 and we got another security request from Signifyd via Zip on 6/17. I loaded a comment to the task in Zip of the Conveyor link but wanted to let you know that task isn't completed in Zip.
418,2025-06-21 04:15,"Thanks London for the heads up. We're waiting on getting a custom MSA in place for them, but here is the PDF of the order form if you want to upload that to Zip."
522,2025-06-23 16:03,"Hi Team! Would it be possible to assist with Carta Staff Prod access for <mailto:mycka.angeles@carta-external.com|mycka.angeles@carta-external.com>? It looks like she does have access but her profile is empty, her manager wanted to know if we can give her access and copy the permissions that <mailto:melbourne.chiong@carta-external.com|melbourne.chiong@carta-external.com> have."
276,2025-06-23 17:18,"Hey team, I am having trouble with SSO on preprod, was wondering if i could get some assistance?"
850,2025-06-23 19:01,"Hello - We have a recent cohort of new hires in Support: , , , and . They all have access to Carta web, but did not get access to the IAM Portal. Can we have their access granted so they can work on customer 2FA cases? You can use Pedro Mello as an example user to match permissions. Thank you, Cc <!subteam^SEXPP4BTK|@smb-support-leadership>, and"
1360,2025-06-23 19:53,Hi . She'll need to fill out a request via OIG < permissions - Other (Carta Web)>
1360,2025-06-23 19:55,Hey try relaunching CF and trying again
1360,2025-06-23 19:55,Hey - thanks for reaching out. They'll need to fill out the following request < permissions - Other (Carta Web)>
1360,2025-06-23 19:55,"once the tickets are submitted, i can approve asap"
199,2025-06-23 20:05,Thanks ! Is this the new standard for all new hires? Want to make sure we add it to the onboarding plan to expedite in the future.
522,2025-06-23 20:10,"Thank you Aldy, I did bring this up beforehand but I will make sure to bring this up in the infinnit-o channel going forward."
850,2025-06-23 20:10,put one in last week and it says pending request. Can we check on the others?
1360,2025-06-23 20:19,The support team should have an automation place to get assigned the appropriate IAM permissions. The following link is for additional permissions or if the automation failed <
1360,2025-06-23 20:20,all set for those who submitted a request
276,2025-06-23 21:09,Working now thank you ! Anything I should be aware of that caused the issue/any resolutions i can take myself in the future?
