u,t,m
90,2025-08-27 21:44,"Alexess Nichols is the one leading this Trinet request. <mailto:natasa.pajic@carta.com|@Natasa Pajic> I got more info: • There is an integration with TRINET HR (former ZENEFITS) being deprecated. It is a legacy code in carta-web. • Engineering's suggestion was to give them access to our Issuer API (Dev Ecosystem) for the Draft Options functionality. This would allow customers to continue draft option grants in TRINET HR and then proceed to Carta to issue them. In short, the functionality will not change, only the method of integration."
93,2025-08-27 21:47,"Maybe we set up a channel to discuss TriNet positioning overall, mind driving on that?"
267,2025-08-28 14:38,"Thank you so much, Annette—I just saw your message. I appreciate your patience, and I’ll be happy to introduce you to the client right away."
635,2025-08-28 14:40,I just chatted with Jane Street and they clarified for me that they are only interested in api access at this time and no other Carta products. They have investments in companies that utilize Carta for cap table management and the goal of getting the api access is to pull info on their investments to compare it against the records they manually keep in a spreadsheet. is that something we might be able to provide ?
114,2025-08-28 17:39,"Thanks makes sense, at the moment we are evaluating whether we'll continue providing API access to organizations that are not paid Carta customers. We'll be reviewing this with exec Sept 10th so I'll have a definite answer at that time"
790,2025-09-01 03:04,Hi any reason they need to be in FA platform first before we can grant them API access?
114,2025-09-02 12:39,that's something we're evaluating with exec this month since we've been onboarding more and more firms and the team is resource constrained
114,2025-09-02 19:59,"customer Overnight Oats recently directed their new HRIS provider UKG seeking to automatically draft options via EDI. They asked about SFTP but the draft options API could support this. Have you considered UKG as an API integration partner? If that's not something we want to entertain, would appreciate any guidance on any alternative options I can present to them (if any)"
75,2025-09-02 20:05,It depends on how many customers we have that use UKG
75,2025-09-02 20:07,We currently connect UKG HRIS through an aggregator (Merge)
93,2025-09-02 20:21,"Annette, could we do a new thread per request? Just so things don't get lost or buried."
533,2025-09-03 19:22,"Hi Team, I am reaching out to seek your guidance regarding < HQ> . They are ongoing with a portfolio consolidation with my team, and as part of this process, the firm admin posed the following question: ""Separately, does your API currently work? Chris, our GP, tested it previously but didn’t have much success."" I would appreciate your insights or any relevant information that could help address this inquiry effectively. Thank you in advance for your support."
114,2025-09-04 19:13,UKG Issuer API integration
114,2025-09-04 19:14,Porting this into its own thread
114,2025-09-04 19:16,"Here's the latest context from the customer Overnight Oats around wanting to draft options in-app. curious does the current Merge integration with UKG already support this, and if no (which I think is the case), do you know how many customers are using that integration?"
93,2025-09-04 19:25,"Merge ""integration"" is a one directional import of data from the HRIS to Carta on this - there is no ""draft options"" functionality that can be triggered from it afaik"
93,2025-09-04 19:26,"Annette, who is the vertical owner for HRIS API partners for us? Sorry, can't remember where to find that info"
107,2025-09-04 19:30,"Natasa is right, we don't support drafting options through Merge at this time, we've been recommending partners use the Issuer API for drafting option grants. I think there aren't a lot. We have 12 UKG Pro and 5 UKG Ready Merge integrations now"
114,2025-09-04 20:07,"Annette, who is the vertical owner for HRIS API partners for us? Sorry, can't remember where to find that info RD sponsors are , see <"
90,2025-09-04 21:43,Kendall used to be the Manager that led HRIS team. Now is... and me.
93,2025-09-05 01:45,"Given how few of our customers actually use UKG, is this a priority? Reading between the lines, it's not - so it's not currently supported, and it's not on our near term roadmap, correct?"
